,event_date,source_name,source_link,event_id,event_time,event_title,event_description,location_description,location_accuracy,landslide_category,landslide_trigger,landslide_size,landslide_setting,fatality_count,injury_count,storm_name,photo_link,notes,event_import_source,event_import_id,country_name,country_code,admin_division_name,admin_division_population,gazeteer_closest_point,gazeteer_distance,submitted_date,created_date,last_edited_date,longitude,latitude,AR_CAT,kidmap
94,2013-02-18 00:00:00,articles.timesofindia.indiatimes.com,http://articles.timesofindia.indiatimes.com/2013-02-20/guwahati/37199432_1_fire-mishap-east-siang-massive-landslide,4757.0,,"East Siang, Arunachal Pradesh","At least three persons died on the spot while two were seriously injured in a massive landslide that occurred in East Siang district.The accident occurred at 20 mile, which is 38 km from Pasighat town in East Siang district on Monday, sources said here on Tuesday.","East Siang, Arunachal Pradesh",5km,landslide,rain,medium,unknown,3.0,2.0,,,,glc,4757.0,India,IN,Arunāchal Pradesh,25581.0,Pāsighāt,16.99553,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,95.1645,28.1193,2.0,107774.0
95,2016-05-21 09:00:00,Business News 24 BD,http://businessnews24bd.com/landslide-kills-mother-daughter-in-ctg/,9321.0,,"Jangle Salimpur area, Sitakunda upazila, Chittagong, Balngladesh","A woman and her daughter were killed in a rain-triggered landslide at Sitakunda upazila of Chittagong on Saturday morning. The deceased were identified as–Kajal Begum, 45, and her son Belal Hossain, 10. Mamunur Rashid, an official of Chittagong Fire Service Control Room, said the incident took place at Jangle Salimpur area when a chunk of mud collapsed on their thatched house early today during rainfalls, leaving the duo dead on the spot.","Jangle Salimpur area, Sitakunda upazila, Chittagong, Balngladesh",5km,landslide,tropical_cyclone,small,unknown,2.0,0.0,Roanu,,,glc,9321.0,Bangladesh,BD,Chittagong,33200.0,Fatikchari,13.06101,08/02/2016 07:22:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,91.6743,22.6239,,
96,2016-05-19 23:00:00,My Republica,http://admin.myrepublica.com/society/story/42683/3-killed-5-missing-in-kalikot-landslide.html,9326.0,,"Lalighat Bazzar, Kotwada-6, Kalikot district, Nepal","Estimated location. Some deaths and injuries may have been caused from floods. Four people died and eight others sustained serious injuries in flooding and landslide in Lalighat Bazzar of Kotwada-6 in Kalikot district Thursday night.  The deceased have been identified as Dhanamati Tamata of Syuna VDC-2, Hira Tiruwa of Syuna VDC-5, and Laxman Bhandari of Dholagohe VDC, and Srista Bam, six year old daughter of Takka Bam of Thirpu VDC-5, according to the District Police Office (DPO), Kalikot. Three persons are still missing. Police said rescue operation and the search for the missing is still under way. Eight persons who sustained injuries have been taken to Kalikot District Hospital, informed DSP Kishan Singh Budal of the DPO.  The flooding and landslide were triggered by heavy rainfall that started from Thursday evening. Twenty houses in Lalighat were destroyed by the landslide.  “We were happy with the long-awaited rains. However, unexpected flooding and landslide caused us huge losses","Lalighat Bazzar, Kotwada-6, Kalikot district, Nepal",5km,landslide,downpour,medium,unknown,4.0,8.0,,http://admin.myrepublica.com/media/k2/items/cache/c9e4f768b9037f2637ff258302bd739d_L.jpg,,glc,9326.0,Nepal,NP,Mid Western,0.0,Achhām,29.00213,08/02/2016 08:08:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,81.5714,29.158,,
97,2007-04-05 00:00:00,Red Cross - Field reports,http://www-secure.ifrc.org/dmis/prepare/view_report.asp?ReportID=2700,55.0,,Ishkasim,"1,020 houses destroyed; Heavy rainfalls and a seasonal snow melt resulted with floods, avalanches, landslides and mudflows in many mountainous areas of Tajikistan on 01 to 05 April 2007",Ishkasim,5km,landslide,downpour,medium,unknown,,,,,,glc,55.0,Tajikistan,TJ,Gorno-Badakhshan,26000.0,Ishqoshim,0.31668,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,71.611,36.727,2.0,88428.0
98,2008-12-20 00:00:00,sakaaltimes,http://www.sakaaltimes.com/2008/12/20133639/JammuSrinagar-highway-blocked.html,940.0,,"Panthal in Ramban district, National Highway 1; 174 km from Jammu","“Landslides triggered by the moderate rains have blocked the National Highway at some places in Panthal area, stopping the normal commutation on the roads,""; rain and snowfall since last evening caused landslides; occurred around 9:30am","Panthal in Ramban district, National Highway 1; 174 km from Jammu",25km,landslide,rain,medium,unknown,,,,,,glc,940.0,India,IN,Kashmir,7317.0,Rāmban,0.8301,09/11/2014 09:57:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,75.247,33.245,3.0,94008.0
99,2012-03-19 23:00:00,google,http://www.google.com/hostednews/ap/article/ALeqM5jX0zDvbyG5NSZlU1PvwinvwJE7eA?docId=a41f7ba5737f4f31a3ab4551992cdcb8,4277.0,,"Gurez, Kashmir","SRINAGAR, India (AP) — An avalanche triggered by recent rains killed at least one man in the Himalayan territory of Kashmir, while strong winds ripped trees from their roots and damaged thousands of homes, officials said Tuesday. State disaster management official Amir Ali said rescuers were searching for two other men missing since the avalanche struck Monday night near the remote mountain town of Gurez. It is on India's side of the militarized cease-fire line that divides Kashmir between India and Pakistan. Avalanches and landslides are common in Kashmir thanks to heavy snowfall and frequent rain. Meanwhile, low atmospheric pressure over the region Monday night caused unusually strong winds, gusting up to 27 miles (44 kilometers) per hour through the main city of Srinagar.","Gurez, Kashmir",10km,rock_fall,rain,medium,unknown,1.0,,,,,glc,4277.0,India,IN,Kashmir,31978.0,Bandipura,27.2437,09/11/2014 03:02:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,74.7362,34.6507,,
100,2007-03-20 00:00:00,IOL,http://www.int.iol.co.za/index.php?set_id=1&click_id=126&art_id=nw20070320185758654C186026,38.0,,"Muzaffarabad, Kashmir","8 killed, 3 injured, 2 stranded, report said landslide occurred 90km south of Muzaffarabad, coords = 33.5708, 73.4940","Muzaffarabad, Kashmir",25km,landslide,rain,medium,unknown,40.0,,,,,glc,38.0,Pakistan,PK,Punjab,22551.0,Kahūta,10.21214,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,73.494,33.5708,1.0,88266.0
101,2010-03-27 20:00:00,news.oneindia,http://news.oneindia.in/2010/03/29/rainsstorm-cause-havoc-inmanipur.html,1596.0,,"LangthAbal Khoupum, Imphal, Manipur","Pre-monsoon rains and a heavy storm  have created havoc in Manipur state.  Sudden sporadic downpours accompanied by heavy storm, which struck late on Saturday (March 27), left a trail of mass destruction in both the valley and hilly areas, as several rooftops were blown away and houses collapsed. Several houses along Mayai Lambi, in the vicinity of Loktak Lake, are reported to have been either blown away, or damaged.  One house at LangthAbal Khoupum in Imphal has been completely damaged due to landslide.  No loss of human lives has been reported from anywhere in the State.  Locals are helping rescuers to help restore the damaged buildings.  ""At that time, those who woke up early morning, including my mother, survived the landslide. But two persons who were sleeping at that time were buried. So, all the villagers joined hands and rescued the two from the debris. No loss of lives was there but some have sustained injuries,"" said Thawaijao Kamei, a local resident, on Monday (March 29). ","LangthAbal Khoupum, Imphal, Manipur",5km,mudslide,downpour,medium,unknown,0.0,,,,,glc,1596.0,India,IN,Manipur,223523.0,Imphal,8.69174,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,93.9161,24.7339,,
102,2007-03-28 00:00:00,United Nations Development Programme - Relief Web,http://www.reliefweb.int/rw/RWB.NSF/db900SID/EVOD-6ZPEZU?OpenDocument,48.0,,"Badakhshan, Bamyan province ",EM-DAT (lists disaster from 3/28 - 4/3),"Badakhshan, Bamyan province ",50km,landslide,flooding,large,unknown,114.0,,,,,glc,48.0,Afghanistan,AF,Kabul,3043532.0,Kabul,0.83418,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,69.1696,34.5353,2.0,88295.0
103,2010-04-20 00:00:00,assamtribune,http://www.assamtribune.com/scripts/detailsnew.asp?id=apr2110/at06,1771.0,,"Raj Bhavan Guwahati, Assam","GUWAHATI, April 20 – Civic woes of Guwahatians is continuing to unfold its murkier side with incessant downpour today forcing district administration to engage National Disaster Response Force (NDRF) to facilitate movement of residents of low-lying areas at the heart of the capital city.   The incessant rains also led to landslide in the hilly areas of the city, including at Kharghuli hillside and the hills adjoining the Raj Bhavan. ","Raj Bhavan Guwahati, Assam",exact,landslide,downpour,medium,unknown,0.0,,,,,glc,1771.0,India,IN,Assam,899094.0,Guwahati,2.54658,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,91.7665,26.1978,3.0,98379.0
104,2010-04-20 00:00:00,assamtribune,http://www.assamtribune.com/scripts/detailsnew.asp?id=apr2110/at06,1770.0,,"Kharghuli, Guwahati, Assam","GUWAHATI, April 20 – Civic woes of Guwahatians is continuing to unfold its murkier side with incessant downpour today forcing district administration to engage National Disaster Response Force (NDRF) to facilitate movement of residents of low-lying areas at the heart of the capital city.   The incessant rains also led to landslide in the hilly areas of the city, including at Kharghuli hillside and the hills adjoining the Raj Bhavan. ","Kharghuli, Guwahati, Assam",1km,landslide,downpour,medium,unknown,0.0,,,,,glc,1770.0,India,IN,Assam,899094.0,Guwahati,2.18012,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,91.763,26.1965,3.0,98379.0
105,2010-04-20 00:00:00,Kashmir Observer,http://www.kashmirobserver.net/index.php?option=com_content&view=article&id=4458:ladakh-highway-closed-for-traffic&catid=2:local-news&Itemid=3,1769.0,,"India Gate(?), Srinagar-Leh highway, Kashmir","Sources said several landslides also occurred at different places including Kanipathri and India gate on the highway due to rainfall in the lower regions.  The Srinagar-Leh national highway was closed to traffic today as high altitude areas of Kashmir valley experienced fresh snowfall for the third day.  The 434 km Srinagar-Leh Highway, the only road linking frontier region of Ladakh with rest of Jammu and Kashmir, was closed this morning after heavy snowfall at the 11,578 feet high Zojila pass, official sources said.","India Gate(?), Srinagar-Leh highway, Kashmir",unknown,landslide,downpour,medium,above_road,0.0,,,,,glc,1769.0,India,IN,Kashmir,13838.0,Kargil,25.16,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,76.34149164,34.38667467,3.0,98379.0
106,2010-04-20 00:00:00,Kashmir Observer,http://www.kashmirobserver.net/index.php?option=com_content&view=article&id=4458:ladakh-highway-closed-for-traffic&catid=2:local-news&Itemid=3,1768.0,,"Kanipathri(?), Srinagar-Leh highway, Kashmir","Sources said several landslides also occurred at different places including Kanipathri and India gate on the highway due to rainfall in the lower regions.  The Srinagar-Leh national highway was closed to traffic today as high altitude areas of Kashmir valley experienced fresh snowfall for the third day.  The 434 km Srinagar-Leh Highway, the only road linking frontier region of Ladakh with rest of Jammu and Kashmir, was closed this morning after heavy snowfall at the 11,578 feet high Zojila pass, official sources said.","Kanipathri(?), Srinagar-Leh highway, Kashmir",unknown,landslide,downpour,medium,above_road,0.0,,,,,glc,1768.0,India,IN,Kashmir,13838.0,Kargil,25.16,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,76.34158851,34.38663064,3.0,98379.0
107,2007-04-03 08:35:00,Minutes of the REACT Meeting,http://www.untj.org/files/Publications/DRMP/REACT_Minutes/REACT%20Dushanbe%20Meeting%20Minutes/REACT_Meeting_Minutes_06_Apr_2007_ENG.pdf,7398.0,,Baipaza Hydro Power Plant,"Mr. Khalimov, CoES, and Mr. Karimov, TIEES, also informed that the EQ in Afghanistan further affected the landslide near Baipaza Hydro Power Plant with approximate volume of 3,000 m3. The landslide is moving down to the river and is being washed away by the water, but if it moves faster, the river can be blocked. In 2002 to avoid this situation, CoES had to use explosives to remove blocking mass.",Baipaza Hydro Power Plant,50km,landslide,earthquake,medium,above_river,0.0,0.0,,,,glc,7398.0,Tajikistan,TJ,Khatlon,17471.0,Yovon,9.11631,01/07/2016 09:51:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,69.118,38.2616,,
108,2014-05-12 00:00:00,Rising Kashmir,http://www.risingkashmir.com/landslide-disrupts-traffic-on-srinagar-muzaffarabad-road/,6022.0,,Srinagar Muzafarabad Road,"Traffic on Srinagar Muzafarabad highway was disrupted on Monday after fresh landslide triggered by rains hit the road near NS Bridge in Uri. Reports said, Uri-Garkoot road was also blocked due to landslide. Pertinently Heavy Rains lashed parts of Kashmir on Monday.",Srinagar Muzafarabad Road,5km,landslide,rain,small,above_road,0.0,0.0,,,,glc,6022.0,India,IN,Kashmir,6755.0,Uri,1.47952,07/13/2015 06:56:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,74.0241,34.0893,3.0,111950.0
109,2015-12-25 23:14:00,La Hora,http://lahora.com.ec/index.php/noticias/show/1101898628#.V3WORoQrKUk,8116.0,,Gilgit-Baltistan,a woman was killed and five children were injured,Gilgit-Baltistan,unknown,landslide,earthquake,medium,unknown,1.0,5.0,,,,glc,8116.0,Pakistan,PK,Gilgit-Baltistan,10414.0,Gilgit,24.47751,06/30/2016 09:33:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,74.548,36.0282,,
110,2011-05-31 00:00:00,news.in,http://news.in.msn.com/national/article.aspx?cp-documentid=5187654,3558.0,,"road to Yamunotri shrine, Uttarakashi","The landslides also blocked traffic on the road stranding pilgrims visiting Yamunotri shrine. However, the road was opened for light vehicles after some time. Rains lashed most parts of Garhwal and Kumaon region. Dehra Dun received 15.8 mm of rains, Pauri 25 mm, Ranikhet 38 mm Mukteshwar 37 mm, Nainital 31, Rudraprayag and Barkot both 40 mm.","road to Yamunotri shrine, Uttarakashi",25km,landslide,rain,medium,unknown,0.0,,,,,glc,3558.0,India,IN,Uttarakhand,7725.0,Barkot,17.01484,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,78.3276,30.9206,3.0,102096.0
111,2013-01-30 00:00:00,bdnews24.com,http://bdnews24.com/bangladesh/2013/01/30/landslide-in-sitakunda,4743.0,,"Sitakunda, Chittagong Division,",At least one worker was injured and some others feared trapped under a landslide during the digging of a hill at Sitakunda upazila of Chittagong on Wednesday.,"Sitakunda, Chittagong Division,",5km,landslide,rain,large,unknown,,,,,,glc,4743.0,Bangladesh,BD,Chittagong,33200.0,Fatikchari,14.59203,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,91.6591,22.6205,2.0,107603.0
112,2016-05-01 00:00:00,Business Standard,http://www.business-standard.com/article/pti-stories/landslides-in-arunachal-district-no-loss-of-life-116050200846_1.html,9404.0,,"Hayuliang, Anjaw district,Arunachal Pradesh, India",Landslide triggered by heavy rains have cut off road communication to Hayuliang in remote Anjaw district of Arunachal Pradesh but there was no report of any loss of life.   Heavy rains have lashed Anjaw for the past 26 days and official sources said Hayuliang has remained cut off since yesterday.,"Hayuliang, Anjaw district,Arunachal Pradesh, India",1km,landslide,downpour,medium,above_road,0.0,0.0,,,,glc,9404.0,India,IN,Arunachal Pradesh,1834.0,Hayuliang,1.5198,08/03/2016 08:34:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,96.5316,28.0822,1.0,118567.0
113,2011-04-17 00:00:00,kashmirobserver,http://www.kashmirobserver.net/index.php?option=com_content&view=article&id=7442:downpour-disasters-kill-8-in-kashmir-scores-homeless&catid=15:top-news&Itemid=2,3374.0,,"Khadpora(?), Kandi area(?) on the outskirts of the Baramulla town, Jammu and Kashmir","Four houses were destroyed in the Khadpora, Kandi area on the outskirts of the Baramulla town as the land beneath gave way due to heavy rains.   People in the vicinity have fled from the locality as more sinking was reported around the site. ","Khadpora(?), Kandi area(?) on the outskirts of the Baramulla town, Jammu and Kashmir",10km,landslide,downpour,medium,unknown,0.0,,,,,glc,3374.0,India,IN,Kashmir,77276.0,Bāramūla,7.28703,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,74.2718,34.1802,3.0,101737.0
114,2011-04-17 00:00:00,tribune.com,http://tribune.com.pk/story/151576/mercury-dropping-rain-causes-landslides-in-azad-kashmir-g-b/,3378.0,,"roads between Gilgit and the towns Chilas, Skardu, and Hunza, Jammu and Kashmir","Heavy rain on Sunday triggered landslides across Azad Jammu and Kashmir (AJK) and Gilgit-Balistan (G-B). Muzaffarabad, the capital of AJK, received 31 millimetres (mm) of rain, while Rawalakot received 48 mm.  Temperatures in Gilgit plummeted down to zero degrees Celsius. The rains also caused landslides in various areas of G-B and AJK, disrupting road links.  “We have got reports from our offices that heavy boulders have fallen on roads to Chilas and Hunza,” said Mian Abbas, a transporter in Gilgit. The highways connecting Gilgit with Skardu, Hunza, Astore and Chilas were either partially or fully blocked by land sliding.","roads between Gilgit and the towns Chilas, Skardu, and Hunza, Jammu and Kashmir",unknown,complex,downpour,medium,unknown,0.0,,,,,glc,3378.0,Pakistan,PK,Gilgit-Baltistan,0.0,Īdgāh,35.48545,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,74.9448,35.6562,3.0,101737.0
